,Date,ALPINE,ANZA-BORREGO SPRINGS,CARLSBAD,CENTRAL SAN DIEGO,CHULA VISTA,COASTAL,CORONADO,DEL MAR-MIRA MESA,EL CAJON,ELLIOTT-NAVAJO,ESCONDIDO,FALLBROOK,HARBISON CREST,JAMUL,KEARNY MESA,LA MESA,LAGUNA-PINE VALLEY,LAKESIDE,LEMON GROVE,MID-CITY,MIRAMAR,MOUNTAIN EMPIRE,NATIONAL CITY,NORTH SAN DIEGO,OCEANSIDE,PALOMAR-JULIAN,PAUMA,PENDLETON,PENINSULA,POWAY,RAMONA,SAN DIEGUITO,SAN MARCOS,SANTEE,SOUTH BAY,SOUTHEASTERN SAN DIEGO,SPRING VALLEY,SWEETWATER,UNIVERSITY,VALLEY CENTER,VISTA
49,2020-05-20,0.0,-0.0,-0.0,0.001,-0.001,-0.002,0.0,-0.002,-0.001,-0.0,-0.001,0.0,-0.0,0.0,0.001,0.0,0.0,-0.001,-0.0,-0.0,0.0,-0.0,-0.0,-0.001,-0.003,0.0,0.0,-0.0,0.0,-0.001,-0.0,-0.003,-0.0,-0.001,-0.001,0.0,-0.001,-0.001,0.001,-0.0,-0.002
50,2020-05-21,0.0,-0.0,-0.001,0.0,-0.001,-0.001,0.0,-0.003,-0.001,-0.0,-0.002,0.0,-0.0,0.0,0.001,0.0,0.001,-0.001,-0.0,-0.001,0.0,-0.0,-0.0,-0.001,-0.003,0.0,0.0,-0.0,0.0,-0.001,-0.0,-0.003,-0.0,-0.001,-0.001,-0.0,-0.0,-0.001,0.001,-0.0,-0.002
51,2020-05-22,-0.0,-0.0,-0.001,0.0,-0.001,0.0,0.0,-0.003,-0.001,-0.0,-0.002,-0.0,-0.0,0.0,0.001,0.0,0.001,-0.001,-0.0,-0.001,0.0,-0.0,-0.0,-0.001,-0.003,0.0,0.0,-0.0,0.001,-0.001,-0.0,-0.002,-0.0,-0.001,-0.001,-0.001,-0.0,-0.001,0.001,-0.001,-0.002
52,2020-05-23,-0.0,-0.0,-0.001,0.001,-0.001,0.001,0.0,-0.003,-0.001,-0.0,-0.003,-0.001,-0.0,0.0,0.001,0.0,0.001,-0.002,-0.0,-0.001,-0.0,-0.0,-0.0,-0.002,-0.003,0.0,0.0,-0.001,0.001,-0.001,-0.0,-0.002,-0.001,-0.0,-0.002,-0.001,-0.0,-0.001,0.001,-0.001,-0.002
53,2020-05-24,-0.001,0.0,-0.002,0.001,-0.001,0.002,0.0,-0.004,-0.001,-0.001,-0.003,-0.001,-0.0,0.0,0.001,-0.0,0.001,-0.003,-0.0,-0.002,-0.0,-0.0,-0.001,-0.002,-0.003,0.0,0.001,-0.001,0.001,-0.001,-0.0,-0.002,-0.001,-0.0,-0.002,-0.002,-0.001,-0.001,0.001,-0.001,-0.003
54,2020-05-25,-0.001,0.0,-0.002,0.001,-0.002,0.003,0.001,-0.005,-0.002,-0.001,-0.004,-0.001,-0.0,-0.0,0.0,-0.0,0.002,-0.003,-0.001,-0.002,-0.0,-0.0,-0.001,-0.003,-0.004,0.001,0.001,-0.001,0.002,-0.002,-0.001,-0.002,-0.002,-0.001,-0.002,-0.003,-0.001,-0.002,0.001,-0.001,-0.003
55,2020-05-26,-0.001,0.0,-0.003,0.0,-0.002,0.004,0.001,-0.006,-0.003,-0.002,-0.004,-0.002,-0.0,-0.0,-0.001,-0.001,0.002,-0.004,-0.001,-0.003,-0.0,0.0,-0.0,-0.004,-0.005,0.001,0.001,-0.002,0.002,-0.002,-0.001,-0.001,-0.003,-0.001,-0.002,-0.004,-0.002,-0.002,0.001,-0.0,-0.003
56,2020-05-27,-0.001,0.0,-0.003,0.0,-0.002,0.005,0.001,-0.006,-0.003,-0.002,-0.004,-0.002,0.0,0.0,-0.002,-0.001,0.002,-0.004,-0.001,-0.004,-0.0,0.0,-0.0,-0.004,-0.006,0.001,0.001,-0.003,0.003,-0.003,-0.001,-0.001,-0.003,-0.001,-0.003,-0.004,-0.002,-0.002,0.0,0.0,-0.004
57,2020-05-28,-0.001,0.0,-0.004,0.0,-0.002,0.006,0.001,-0.007,-0.004,-0.002,-0.004,-0.002,0.0,-0.0,-0.003,-0.001,0.002,-0.004,-0.001,-0.004,-0.0,0.0,-0.0,-0.005,-0.006,0.001,0.001,-0.003,0.003,-0.003,-0.001,-0.001,-0.004,-0.001,-0.003,-0.004,-0.003,-0.002,-0.001,0.0,-0.004
58,2020-05-29,-0.001,0.0,-0.004,0.0,-0.002,0.007,0.001,-0.007,-0.004,-0.003,-0.004,-0.002,0.001,-0.0,-0.003,-0.002,0.002,-0.004,-0.001,-0.004,-0.001,0.0,-0.0,-0.005,-0.007,0.001,0.001,-0.004,0.003,-0.003,-0.001,-0.001,-0.004,-0.0,-0.003,-0.004,-0.003,-0.002,-0.001,0.001,-0.003
